titulo,descripcion,imagen,ingredientes,fecha,fuente,Producto,Porción,Nutriente,Cantidad,Unidad,%VD,Cantidad_num,_origen_html,_row,Nutriente_unidad
Snacks de Arroz Bañado Quento,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Harina de arroz, baño de repostería con leche (azúcar, aceite vegetal hidrogenado, leche en polvo descremada, cacao en polvo, sal, emulsionante: INS 322, aromatizante: etilvainillina).",19-09-2024,Rótulo,Snacks de Arroz Bañado Quento,Porción: 25 g (1 paquete de 25g),Sodio,17,mg,1.0,17.0,modal_html,16,Sodio [mg]
Galletitas Sabor Coca Cola Oreo,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Azúcar, harina de trigo enriquecida, grasa vegetal, aceite vegetal, cacao en polvo, jarabe de maíz de alta fructosa, almidón, sal, leudantes químicos (bicarbonato de sodio, bicarbonato de amonio), emulsionante (lecitina de soja), aromatizantes, acidulante (ácido fosfórico), colorantes (rojo 40, ponceau 4R, carmín).",17-09-2024,Rótulo,Galletitas Sabor Coca Cola Oreo,Porción: 32 g (3 galletitas),Valor energético,157,kcal,8.0,157.0,modal_html,17,Valor energético [kcal]
Galletitas Sabor Coca Cola Oreo,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Azúcar, harina de trigo enriquecida, grasa vegetal, aceite vegetal, cacao en polvo, jarabe de maíz de alta fructosa, almidón, sal, leudantes químicos (bicarbonato de sodio, bicarbonato de amonio), emulsionante (lecitina de soja), aromatizantes, acidulante (ácido fosfórico), colorantes (rojo 40, ponceau 4R, carmín).",17-09-2024,Rótulo,Galletitas Sabor Coca Cola Oreo,Porción: 32 g (3 galletitas),Azúcares,12,g,,12.0,modal_html,17,Azúcares [g]
Galletitas Sabor Coca Cola Oreo,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Azúcar, harina de trigo enriquecida, grasa vegetal, aceite vegetal, cacao en polvo, jarabe de maíz de alta fructosa, almidón, sal, leudantes químicos (bicarbonato de sodio, bicarbonato de amonio), emulsionante (lecitina de soja), aromatizantes, acidulante (ácido fosfórico), colorantes (rojo 40, ponceau 4R, carmín).",17-09-2024,Rótulo,Galletitas Sabor Coca Cola Oreo,Porción: 32 g (3 galletitas),Proteínas,1.6,g,2.0,1.6,modal_html,17,Proteínas [g]
Galletitas Sabor Coca Cola Oreo,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Azúcar, harina de trigo enriquecida, grasa vegetal, aceite vegetal, cacao en polvo, jarabe de maíz de alta fructosa, almidón, sal, leudantes químicos (bicarbonato de sodio, bicarbonato de amonio), emulsionante (lecitina de soja), aromatizantes, acidulante (ácido fosfórico), colorantes (rojo 40, ponceau 4R, carmín).",17-09-2024,Rótulo,Galletitas Sabor Coca Cola Oreo,Porción: 32 g (3 galletitas),Grasas saturadas,2.7,g,12.0,2.7,modal_html,17,Grasas saturadas [g]
Galletitas Sabor Coca Cola Oreo,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Azúcar, harina de trigo enriquecida, grasa vegetal, aceite vegetal, cacao en polvo, jarabe de maíz de alta fructosa, almidón, sal, leudantes químicos (bicarbonato de sodio, bicarbonato de amonio), emulsionante (lecitina de soja), aromatizantes, acidulante (ácido fosfórico), colorantes (rojo 40, ponceau 4R, carmín).",17-09-2024,Rótulo,Galletitas Sabor Coca Cola Oreo,Porción: 32 g (3 galletitas),Grasas trans,0,g,,0.0,modal_html,17,Grasas trans [g]
Galletitas Sabor Coca Cola Oreo,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Azúcar, harina de trigo enriquecida, grasa vegetal, aceite vegetal, cacao en polvo, jarabe de maíz de alta fructosa, almidón, sal, leudantes químicos (bicarbonato de sodio, bicarbonato de amonio), emulsionante (lecitina de soja), aromatizantes, acidulante (ácido fosfórico), colorantes (rojo 40, ponceau 4R, carmín).",17-09-2024,Rótulo,Galletitas Sabor Coca Cola Oreo,Porción: 32 g (3 galletitas),Fibra,0.8,g,3.0,0.8,modal_html,17,Fibra [g]
Galletitas Sabor Coca Cola Oreo,Bocaditos de arroz cubiertos con baño de repostería con leche,https://www.nutrinfo.com/imagenes/vademecum/15865/66ec76f4ebc5d.jpg,"INGREDIENTES: Azúcar, harina de trigo enriquecida, grasa vegetal, aceite vegetal, cacao en polvo, jarabe de maíz de alta fructosa, almidón, sal, leudantes químicos (bicarbonato de sodio, bicarbonato de amonio), emulsionante (lecitina de soja), aromatizantes, acidulante (ácido fosfórico), colorantes (rojo 40, ponceau 4R, carmín).",17-09-2024,Rótulo,Galletitas Sabor Coca Cola Oreo,Porción: 32 g (3 galletitas),Sodio,95,mg,4.0,95.0,modal_html,17,Sodio [mg]
Obleas Sabor Chocolate Cofler,Galletitas dulces con cacao con relleno sabor a cola,https://www.nutrinfo.com/imagenes/vademecum/15848/66e98f8f88e8c.png,,17-09-2024,Rótulo,Obleas Sabor Chocolate Cofler,Porción: 26 g (3 galletitas),Valor energético,131,kcal,7.0,131.0,modal_html,18,Valor energético [kcal]
Obleas Sabor Chocolate Cofler,Galletitas dulces con cacao con relleno sabor a cola,https://www.nutrinfo.com/imagenes/vademecum/15848/66e98f8f88e8c.png,,17-09-2024,Rótulo,Obleas Sabor Chocolate Cofler,Porción: 26 g (3 galletitas),Azúcares,9.6,g,,9.6,modal_html,18,Azúcares [g]
Obleas Sabor Chocolate Cofler,Galletitas dulces con cacao con relleno sabor a cola,https://www.nutrinfo.com/imagenes/vademecum/15848/66e98f8f88e8c.png,,17-09-2024,Rótulo,Obleas Sabor Chocolate Cofler,Porción: 26 g (3 galletitas),Proteínas,1.3,g,2.0,1.3,modal_html,18,Proteínas [g]
Obleas Sabor Chocolate Cofler,Galletitas dulces con cacao con relleno sabor a cola,https://www.nutrinfo.com/imagenes/vademecum/15848/66e98f8f88e8c.png,,17-09-2024,Rótulo,Obleas Sabor Chocolate Cofler,Porción: 26 g (3 galletitas),Grasas saturadas,2.9,g,13.0,2.9,modal_html,18,Grasas saturadas [g]
Obleas Sabor Chocolate Cofler,Galletitas dulces con cacao con relleno sabor a cola,https://www.nutrinfo.com/imagenes/vademecum/15848/66e98f8f88e8c.png,,17-09-2024,Rótulo,Obleas Sabor Chocolate Cofler,Porción: 26 g (3 galletitas),Grasas monoinsaturadas,2.3,g,,2.3,modal_html,18,Grasas monoinsaturadas [g]
Obleas Sabor Chocolate Cofler,Galletitas dulces con cacao con relleno sabor a cola,https://www.nutrinfo.com/imagenes/vademecum/15848/66e98f8f88e8c.png,,17-09-2024,Rótulo,Obleas Sabor Chocolate Cofler,Porción: 26 g (3 galletitas),Grasas poliinsaturadas,0.4,g,,0.4,modal_html,18,Grasas poliinsaturadas [g]
Obleas Sabor Chocolate Cofler,Galletitas dulces con cacao con relleno sabor a cola,https://www.nutrinfo.com/imagenes/vademecum/15848/66e98f8f88e8c.png,,17-09-2024,Rótulo,Obleas Sabor Chocolate Cofler,Porción: 26 g (3 galletitas),Grasas trans,0.3,g,,0.3,modal_html,18,Grasas trans [g]
Obleas Sabor Chocolate Cofler,Galletitas dulces con cacao con relleno sabor a cola,https://www.nutrinfo.com/imagenes/vademecum/15848/66e98f8f88e8c.png,,17-09-2024,Rótulo,Obleas Sabor Chocolate Cofler,Porción: 26 g (3 galletitas),Fibra,0,g,0.0,0.0,modal_html,18,Fibra [g]
Obleas Sabor Chocolate Cofler,Galletitas dulces con cacao con relleno sabor a cola,https://www.nutrinfo.com/imagenes/vademecum/15848/66e98f8f88e8c.png,,17-09-2024,Rótulo,Obleas Sabor Chocolate Cofler,Porción: 26 g (3 galletitas),Sodio,36,mg,2.0,36.0,modal_html,18,Sodio [mg]
Cookies Sabor Bon o Bon Cofler,Galletitas dulce sabor chocolate con relleno a base de leche y maní,https://www.nutrinfo.com/imagenes/vademecum/15852/66e993f8f12d0.jpg,"INGREDIENTES: Chocolate con leche 33% (azúcar, manteca de cacao, leche entera en polvo, masa de cacao, leche descremada en polvo, sal, emulsionantes: lecitina de soja/soya, poliglicerol polirricinoleato, triesterato de sorbitan, aromatizante, cacao 36%), harina de trigo enriquecida según Ley 25630, azúcar, aceites vegetales (interesterificado y fraccionado, interesterificado, alto oleico y totalmente hidrogenado), maní tostado, leche descremada en polvo, jarabe de glucosa, almidon, cacao en polvo, sal, leudantes químicos: bicarbonato de amonio, emulsionantes: poliglicerol polirricinoleato, lecitina de soja/soya, aromatizantes artificiales: vainillina, aromas avellana y naranja.",17-09-2024,Rótulo,Cookies Sabor Bon o Bon Cofler,Porción: 26 g (2 galletitatas),Valor energético,134,kcal,7.0,134.0,modal_html,19,Valor energético [kcal]
Cookies Sabor Bon o Bon Cofler,Galletitas dulce sabor chocolate con relleno a base de leche y maní,https://www.nutrinfo.com/imagenes/vademecum/15852/66e993f8f12d0.jpg,"INGREDIENTES: Chocolate con leche 33% (azúcar, manteca de cacao, leche entera en polvo, masa de cacao, leche descremada en polvo, sal, emulsionantes: lecitina de soja/soya, poliglicerol polirricinoleato, triesterato de sorbitan, aromatizante, cacao 36%), harina de trigo enriquecida según Ley 25630, azúcar, aceites vegetales (interesterificado y fraccionado, interesterificado, alto oleico y totalmente hidrogenado), maní tostado, leche descremada en polvo, jarabe de glucosa, almidon, cacao en polvo, sal, leudantes químicos: bicarbonato de amonio, emulsionantes: poliglicerol polirricinoleato, lecitina de soja/soya, aromatizantes artificiales: vainillina, aromas avellana y naranja.",17-09-2024,Rótulo,Cookies Sabor Bon o Bon Cofler,Porción: 26 g (2 galletitatas),Azúcares,10,g,,10.0,modal_html,19,Azúcares [g]
Cookies Sabor Bon o Bon Cofler,Galletitas dulce sabor chocolate con relleno a base de leche y maní,https://www.nutrinfo.com/imagenes/vademecum/15852/66e993f8f12d0.jpg,"INGREDIENTES: Chocolate con leche 33% (azúcar, manteca de cacao, leche entera en polvo, masa de cacao, leche descremada en polvo, sal, emulsionantes: lecitina de soja/soya, poliglicerol polirricinoleato, triesterato de sorbitan, aromatizante, cacao 36%), harina de trigo enriquecida según Ley 25630, azúcar, aceites vegetales (interesterificado y fraccionado, interesterificado, alto oleico y totalmente hidrogenado), maní tostado, leche descremada en polvo, jarabe de glucosa, almidon, cacao en polvo, sal, leudantes químicos: bicarbonato de amonio, emulsionantes: poliglicerol polirricinoleato, lecitina de soja/soya, aromatizantes artificiales: vainillina, aromas avellana y naranja.",17-09-2024,Rótulo,Cookies Sabor Bon o Bon Cofler,Porción: 26 g (2 galletitatas),Proteínas,2.4,g,3.0,2.4,modal_html,19,Proteínas [g]
Cookies Sabor Bon o Bon Cofler,Galletitas dulce sabor chocolate con relleno a base de leche y maní,https://www.nutrinfo.com/imagenes/vademecum/15852/66e993f8f12d0.jpg,"INGREDIENTES: Chocolate con leche 33% (azúcar, manteca de cacao, leche entera en polvo, masa de cacao, leche descremada en polvo, sal, emulsionantes: lecitina de soja/soya, poliglicerol polirricinoleato, triesterato de sorbitan, aromatizante, cacao 36%), harina de trigo enriquecida según Ley 25630, azúcar, aceites vegetales (interesterificado y fraccionado, interesterificado, alto oleico y totalmente hidrogenado), maní tostado, leche descremada en polvo, jarabe de glucosa, almidon, cacao en polvo, sal, leudantes químicos: bicarbonato de amonio, emulsionantes: poliglicerol polirricinoleato, lecitina de soja/soya, aromatizantes artificiales: vainillina, aromas avellana y naranja.",17-09-2024,Rótulo,Cookies Sabor Bon o Bon Cofler,Porción: 26 g (2 galletitatas),Grasas saturadas,3.6,g,16.0,3.6,modal_html,19,Grasas saturadas [g]
Cookies Sabor Bon o Bon Cofler,Galletitas dulce sabor chocolate con relleno a base de leche y maní,https://www.nutrinfo.com/imagenes/vademecum/15852/66e993f8f12d0.jpg,"INGREDIENTES: Chocolate con leche 33% (azúcar, manteca de cacao, leche entera en polvo, masa de cacao, leche descremada en polvo, sal, emulsionantes: lecitina de soja/soya, poliglicerol polirricinoleato, triesterato de sorbitan, aromatizante, cacao 36%), harina de trigo enriquecida según Ley 25630, azúcar, aceites vegetales (interesterificado y fraccionado, interesterificado, alto oleico y totalmente hidrogenado), maní tostado, leche descremada en polvo, jarabe de glucosa, almidon, cacao en polvo, sal, leudantes químicos: bicarbonato de amonio, emulsionantes: poliglicerol polirricinoleato, lecitina de soja/soya, aromatizantes artificiales: vainillina, aromas avellana y naranja.",17-09-2024,Rótulo,Cookies Sabor Bon o Bon Cofler,Porción: 26 g (2 galletitatas),Grasas monoinsaturadas,2.5,g,,2.5,modal_html,19,Grasas monoinsaturadas [g]
Cookies Sabor Bon o Bon Cofler,Galletitas dulce sabor chocolate con relleno a base de leche y maní,https://www.nutrinfo.com/imagenes/vademecum/15852/66e993f8f12d0.jpg,"INGREDIENTES: Chocolate con leche 33% (azúcar, manteca de cacao, leche entera en polvo, masa de cacao, leche descremada en polvo, sal, emulsionantes: lecitina de soja/soya, poliglicerol polirricinoleato, triesterato de sorbitan, aromatizante, cacao 36%), harina de trigo enriquecida según Ley 25630, azúcar, aceites vegetales (interesterificado y fraccionado, interesterificado, alto oleico y totalmente hidrogenado), maní tostado, leche descremada en polvo, jarabe de glucosa, almidon, cacao en polvo, sal, leudantes químicos: bicarbonato de amonio, emulsionantes: poliglicerol polirricinoleato, lecitina de soja/soya, aromatizantes artificiales: vainillina, aromas avellana y naranja.",17-09-2024,Rótulo,Cookies Sabor Bon o Bon Cofler,Porción: 26 g (2 galletitatas),Grasas poliinsaturadas,1,g,,1.0,modal_html,19,Grasas poliinsaturadas [g]
Cookies Sabor Bon o Bon Cofler,Galletitas dulce sabor chocolate con relleno a base de leche y maní,https://www.nutrinfo.com/imagenes/vademecum/15852/66e993f8f12d0.jpg,"INGREDIENTES: Chocolate con leche 33% (azúcar, manteca de cacao, leche entera en polvo, masa de cacao, leche descremada en polvo, sal, emulsionantes: lecitina de soja/soya, poliglicerol polirricinoleato, triesterato de sorbitan, aromatizante, cacao 36%), harina de trigo enriquecida según Ley 25630, azúcar, aceites vegetales (interesterificado y fraccionado, interesterificado, alto oleico y totalmente hidrogenado), maní tostado, leche descremada en polvo, jarabe de glucosa, almidon, cacao en polvo, sal, leudantes químicos: bicarbonato de amonio, emulsionantes: poliglicerol polirricinoleato, lecitina de soja/soya, aromatizantes artificiales: vainillina, aromas avellana y naranja.",17-09-2024,Rótulo,Cookies Sabor Bon o Bon Cofler,Porción: 26 g (2 galletitatas),Grasas trans,0,g,,0.0,modal_html,19,Grasas trans [g]
Cookies Sabor Bon o Bon Cofler,Galletitas dulce sabor chocolate con relleno a base de leche y maní,https://www.nutrinfo.com/imagenes/vademecum/15852/66e993f8f12d0.jpg,"INGREDIENTES: Chocolate con leche 33% (azúcar, manteca de cacao, leche entera en polvo, masa de cacao, leche descremada en polvo, sal, emulsionantes: lecitina de soja/soya, poliglicerol polirricinoleato, triesterato de sorbitan, aromatizante, cacao 36%), harina de trigo enriquecida según Ley 25630, azúcar, aceites vegetales (interesterificado y fraccionado, interesterificado, alto oleico y totalmente hidrogenado), maní tostado, leche descremada en polvo, jarabe de glucosa, almidon, cacao en polvo, sal, leudantes químicos: bicarbonato de amonio, emulsionantes: poliglicerol polirricinoleato, lecitina de soja/soya, aromatizantes artificiales: vainillina, aromas avellana y naranja.",17-09-2024,Rótulo,Cookies Sabor Bon o Bon Cofler,Porción: 26 g (2 galletitatas),Fibra,0,g,0.0,0.0,modal_html,19,Fibra [g]
Cookies Sabor Bon o Bon Cofler,Galletitas dulce sabor chocolate con relleno a base de leche y maní,https://www.nutrinfo.com/imagenes/vademecum/15852/66e993f8f12d0.jpg,"INGREDIENTES: Chocolate con leche 33% (azúcar, manteca de cacao, leche entera en polvo, masa de cacao, leche descremada en polvo, sal, emulsionantes: lecitina de soja/soya, poliglicerol polirricinoleato, triesterato de sorbitan, aromatizante, cacao 36%), harina de trigo enriquecida según Ley 25630, azúcar, aceites vegetales (interesterificado y fraccionado, interesterificado, alto oleico y totalmente hidrogenado), maní tostado, leche descremada en polvo, jarabe de glucosa, almidon, cacao en polvo, sal, leudantes químicos: bicarbonato de amonio, emulsionantes: poliglicerol polirricinoleato, lecitina de soja/soya, aromatizantes artificiales: vainillina, aromas avellana y naranja.",17-09-2024,Rótulo,Cookies Sabor Bon o Bon Cofler,Porción: 26 g (2 galletitatas),Sodio,36,mg,2.0,36.0,modal_html,19,Sodio [mg]
Snacks Triangulitos de Sésamo y Sal Marina Almadre,Galletas de arroz con quinoa,https://www.nutrinfo.com/imagenes/vademecum/15712/660beaf390fdd.jpg,"INGREDIENTES: Harina integral, masa madre de trigo, semillas de sésamo, harina de centeno, aceite vegetal alto oleico, sal marina.",17-06-2024,Rótulo,Snacks Triangulitos de Sésamo y Sal Marina Almadre,Porción: 25 g (10 snacks aprox),Valor energético,66,kcal,3.0,66.0,modal_html,27,Valor energético [kcal]
Snacks Triangulitos de Sésamo y Sal Marina Almadre,Galletas de arroz con quinoa,https://www.nutrinfo.com/imagenes/vademecum/15712/660beaf390fdd.jpg,"INGREDIENTES: Harina integral, masa madre de trigo, semillas de sésamo, harina de centeno, aceite vegetal alto oleico, sal marina.",17-06-2024,Rótulo,Snacks Triangulitos de Sésamo y Sal Marina Almadre,Porción: 25 g (10 snacks aprox),Azúcares,0.1,g,,0.1,modal_html,27,Azúcares [g]
Snacks Triangulitos de Sésamo y Sal Marina Almadre,Galletas de arroz con quinoa,https://www.nutrinfo.com/imagenes/vademecum/15712/660beaf390fdd.jpg,"INGREDIENTES: Harina integral, masa madre de trigo, semillas de sésamo, harina de centeno, aceite vegetal alto oleico, sal marina.",17-06-2024,Rótulo,Snacks Triangulitos de Sésamo y Sal Marina Almadre,Porción: 25 g (10 snacks aprox),Proteínas,2.4,g,3.0,2.4,modal_html,27,Proteínas [g]
Snacks Triangulitos de Sésamo y Sal Marina Almadre,Galletas de arroz con quinoa,https://www.nutrinfo.com/imagenes/vademecum/15712/660beaf390fdd.jpg,"INGREDIENTES: Harina integral, masa madre de trigo, semillas de sésamo, harina de centeno, aceite vegetal alto oleico, sal marina.",17-06-2024,Rótulo,Snacks Triangulitos de Sésamo y Sal Marina Almadre,Porción: 25 g (10 snacks aprox),Grasas saturadas,0.2,g,1.0,0.2,modal_html,27,Grasas saturadas [g]
Snacks Triangulitos de Sésamo y Sal Marina Almadre,Galletas de arroz con quinoa,https://www.nutrinfo.com/imagenes/vademecum/15712/660beaf390fdd.jpg,"INGREDIENTES: Harina integral, masa madre de trigo, semillas de sésamo, harina de centeno, aceite vegetal alto oleico, sal marina.",17-06-2024,Rótulo,Snacks Triangulitos de Sésamo y Sal Marina Almadre,Porción: 25 g (10 snacks aprox),Grasas monoinsaturadas,0.6,g,,0.6,modal_html,27,Grasas monoinsaturadas [g]
Snacks Triangulitos de Sésamo y Sal Marina Almadre,Galletas de arroz con quinoa,https://www.nutrinfo.com/imagenes/vademecum/15712/660beaf390fdd.jpg,"INGREDIENTES: Harina integral, masa madre de trigo, semillas de sésamo, harina de centeno, aceite vegetal alto oleico, sal marina.",17-06-2024,Rótulo,Snacks Triangulitos de Sésamo y Sal Marina Almadre,Porción: 25 g (10 snacks aprox),Grasas poliinsaturadas,0.7,g,,0.7,modal_html,27,Grasas poliinsaturadas [g]
Snacks Triangulitos de Sésamo y Sal Marina Almadre,Galletas de arroz con quinoa,https://www.nutrinfo.com/imagenes/vademecum/15712/660beaf390fdd.jpg,"INGREDIENTES: Harina integral, masa madre de trigo, semillas de sésamo, harina de centeno, aceite vegetal alto oleico, sal marina.",17-06-2024,Rótulo,Snacks Triangulitos de Sésamo y Sal Marina Almadre,Porción: 25 g (10 snacks aprox),Grasas trans,0,g,,0.0,modal_html,27,Grasas trans [g]
Snacks Triangulitos de Sésamo y Sal Marina Almadre,Galletas de arroz con quinoa,https://www.nutrinfo.com/imagenes/vademecum/15712/660beaf390fdd.jpg,"INGREDIENTES: Harina integral, masa madre de trigo, semillas de sésamo, harina de centeno, aceite vegetal alto oleico, sal marina.",17-06-2024,Rótulo,Snacks Triangulitos de Sésamo y Sal Marina Almadre,Porción: 25 g (10 snacks aprox),Fibra,8.1,g,32.0,8.1,modal_html,27,Fibra [g]
Snacks Triangulitos de Sésamo y Sal Marina Almadre,Galletas de arroz con quinoa,https://www.nutrinfo.com/imagenes/vademecum/15712/660beaf390fdd.jpg,"INGREDIENTES: Harina integral, masa madre de trigo, semillas de sésamo, harina de centeno, aceite vegetal alto oleico, sal marina.",17-06-2024,Rótulo,Snacks Triangulitos de Sésamo y Sal Marina Almadre,Porción: 25 g (10 snacks aprox),Sodio,228,mg,10.0,228.0,modal_html,27,Sodio [mg]
Galletitas Planchitas Clásicas NS,Galletitas saladas. Contenido graso 10%,https://www.nutrinfo.com/imagenes/vademecum/15765/665a88879b184.jpg,,01-06-2024,Rótulo,Galletitas Planchitas Clásicas NS,Porción: 30 g (4 unidades),Valor energético,117,kcal,6.0,117.0,modal_html,28,Valor energético [kcal]
Galletitas Planchitas Clásicas NS,Galletitas saladas. Contenido graso 10%,https://www.nutrinfo.com/imagenes/vademecum/15765/665a88879b184.jpg,,01-06-2024,Rótulo,Galletitas Planchitas Clásicas NS,Porción: 30 g (4 unidades),Azúcares,0,g,,0.0,modal_html,28,Azúcares [g]
Galletitas Planchitas Clásicas NS,Galletitas saladas. Contenido graso 10%,https://www.nutrinfo.com/imagenes/vademecum/15765/665a88879b184.jpg,,01-06-2024,Rótulo,Galletitas Planchitas Clásicas NS,Porción: 30 g (4 unidades),Proteínas,2,g,3.0,2.0,modal_html,28,Proteínas [g]
Galletitas Planchitas Clásicas NS,Galletitas saladas. Contenido graso 10%,https://www.nutrinfo.com/imagenes/vademecum/15765/665a88879b184.jpg,,01-06-2024,Rótulo,Galletitas Planchitas Clásicas NS,Porción: 30 g (4 unidades),Grasas saturadas,5,g,23.0,5.0,modal_html,28,Grasas saturadas [g]
Galletitas Planchitas Clásicas NS,Galletitas saladas. Contenido graso 10%,https://www.nutrinfo.com/imagenes/vademecum/15765/665a88879b184.jpg,,01-06-2024,Rótulo,Galletitas Planchitas Clásicas NS,Porción: 30 g (4 unidades),Grasas trans,0,g,,0.0,modal_html,28,Grasas trans [g]
Galletitas Planchitas Clásicas NS,Galletitas saladas. Contenido graso 10%,https://www.nutrinfo.com/imagenes/vademecum/15765/665a88879b184.jpg,,01-06-2024,Rótulo,Galletitas Planchitas Clásicas NS,Porción: 30 g (4 unidades),Fibra,1,g,4.0,1.0,modal_html,28,Fibra [g]
Galletitas Planchitas Clásicas NS,Galletitas saladas. Contenido graso 10%,https://www.nutrinfo.com/imagenes/vademecum/15765/665a88879b184.jpg,,01-06-2024,Rótulo,Galletitas Planchitas Clásicas NS,Porción: 30 g (4 unidades),Sodio,236,mg,10.0,236.0,modal_html,28,Sodio [mg]
Galletitas Planchitas Clásicas Sin Sal NS,Galletitas. Contenido graso 16%.,https://www.nutrinfo.com/imagenes/vademecum/15764/665a87a0cc2f0.jpg,,01-06-2024,Rótulo,Galletitas Planchitas Clásicas Sin Sal NS,Porción: 30 g (5 unidades),Valor energético,125,kcal,6.0,125.0,modal_html,29,Valor energético [kcal]
Galletitas Planchitas Clásicas Sin Sal NS,Galletitas. Contenido graso 16%.,https://www.nutrinfo.com/imagenes/vademecum/15764/665a87a0cc2f0.jpg,,01-06-2024,Rótulo,Galletitas Planchitas Clásicas Sin Sal NS,Porción: 30 g (5 unidades),Azúcares,0,g,,0.0,modal_html,29,Azúcares [g]
Galletitas Planchitas Clásicas Sin Sal NS,Galletitas. Contenido graso 16%.,https://www.nutrinfo.com/imagenes/vademecum/15764/665a87a0cc2f0.jpg,,01-06-2024,Rótulo,Galletitas Planchitas Clásicas Sin Sal NS,Porción: 30 g (5 unidades),Proteínas,2,g,3.0,2.0,modal_html,29,Proteínas [g]
Galletitas Planchitas Clásicas Sin Sal NS,Galletitas. Contenido graso 16%.,https://www.nutrinfo.com/imagenes/vademecum/15764/665a87a0cc2f0.jpg,,01-06-2024,Rótulo,Galletitas Planchitas Clásicas Sin Sal NS,Porción: 30 g (5 unidades),Grasas saturadas,5.4,g,25.0,5.4,modal_html,29,Grasas saturadas [g]
Galletitas Planchitas Clásicas Sin Sal NS,Galletitas. Contenido graso 16%.,https://www.nutrinfo.com/imagenes/vademecum/15764/665a87a0cc2f0.jpg,,01-06-2024,Rótulo,Galletitas Planchitas Clásicas Sin Sal NS,Porción: 30 g (5 unidades),Grasas trans,0,g,,0.0,modal_html,29,Grasas trans [g]
Galletitas Planchitas Clásicas Sin Sal NS,Galletitas. Contenido graso 16%.,https://www.nutrinfo.com/imagenes/vademecum/15764/665a87a0cc2f0.jpg,,01-06-2024,Rótulo,Galletitas Planchitas Clásicas Sin Sal NS,Porción: 30 g (5 unidades),Fibra,0.9,g,4.0,0.9,modal_html,29,Fibra [g]
Galletitas Planchitas Clásicas Sin Sal NS,Galletitas. Contenido graso 16%.,https://www.nutrinfo.com/imagenes/vademecum/15764/665a87a0cc2f0.jpg,,01-06-2024,Rótulo,Galletitas Planchitas Clásicas Sin Sal NS,Porción: 30 g (5 unidades),Sodio,0,mg,0.0,0.0,modal_html,29,Sodio [mg]
